,age,job,education,default,balance,housing,loan,y
17589,59,8,2,0,0,0,1,0
17590,46,7,2,0,438,0,0,0
17591,30,2,3,0,420,0,0,0
17592,30,5,2,0,1286,1,1,0
17593,27,3,2,0,204,0,0,1
17594,36,7,1,0,856,1,0,0
17595,41,7,2,0,927,1,0,0
17596,39,7,2,0,519,1,1,0
17597,45,2,3,0,1493,0,0,0
17598,60,4,2,0,0,0,0,0
17599,30,3,2,0,656,0,1,0
17600,35,2,3,0,62,0,0,1
17601,45,7,2,0,9680,0,0,0
17602,43,2,3,0,1050,1,1,0
17603,52,10,1,0,994,0,0,0
17604,55,2,3,0,115,0,0,0
17605,32,2,3,0,1270,0,0,0
17606,44,1,2,0,242,0,1,0
17607,27,4,2,0,255,0,0,0
17608,46,3,2,0,329,1,0,0
17609,48,2,3,0,0,0,0,0
17610,40,7,2,0,5,1,0,0
17611,40,5,2,0,464,1,1,0
17612,45,3,2,0,34,0,0,0
17613,45,4,2,0,205,0,0,1
17614,41,3,2,0,-508,1,1,0
17615,26,2,3,0,155,1,0,0
17616,37,2,3,0,400,1,0,0
17617,20,7,2,0,129,1,1,0
17618,43,3,2,1,685,1,0,0
17619,31,4,2,0,389,1,0,0
17620,37,2,3,0,159,0,1,0
17621,38,3,2,0,1255,1,0,0
17622,37,10,3,0,166,1,0,0
17623,28,2,2,0,-513,0,1,0
17624,41,7,2,0,174,1,0,0
17625,31,10,1,0,26965,0,0,1
17626,54,7,2,0,233,1,0,0
17627,43,3,3,0,591,1,0,0
17628,26,5,1,0,633,1,0,0
17629,28,2,3,0,191,1,0,0
17630,46,2,2,1,177,0,0,0
17631,42,7,1,0,199,1,0,0
17632,34,2,3,0,26575,0,0,0
17633,36,7,2,0,0,1,0,0
17634,26,5,2,0,49,0,0,0
17635,42,1,1,0,388,0,1,0
17636,31,2,3,0,816,1,0,0
17637,27,5,2,0,1,0,0,0
17638,47,3,2,0,1167,1,0,1
17639,35,7,4,0,56,1,0,0
17640,53,7,1,0,559,0,0,0
17641,32,5,2,0,99,1,0,0
17642,74,8,1,0,5539,0,0,0
17643,31,3,2,0,367,1,0,0
17644,62,8,2,0,2917,0,0,0
17645,41,1,3,0,171,1,0,0
17646,78,8,2,0,220,0,0,0
17647,34,5,2,0,2,1,0,1
17648,53,10,1,0,2581,0,0,1
17649,32,2,3,0,7419,1,0,0
17650,33,2,3,0,184,0,0,0
17651,77,8,3,0,0,0,0,0
17652,37,6,2,0,111,0,0,0
17653,52,1,1,0,8298,1,1,0
17654,34,9,2,0,1243,1,1,0
17655,33,3,1,0,20,1,0,0
17656,49,2,3,0,0,0,0,0
17657,60,5,4,0,132,1,0,0
17658,42,2,3,0,2816,0,0,1
17659,41,2,3,0,1401,0,0,0
17660,40,5,2,0,71,0,0,0
17661,33,7,2,0,686,1,1,0
17662,55,4,2,0,1105,1,1,0
17663,53,3,2,0,3398,0,1,0
17664,78,8,2,0,3417,0,0,1
17665,28,4,2,0,377,0,0,1
17666,40,7,2,0,0,1,0,0
17667,32,5,2,0,481,1,0,0
17668,39,7,2,0,5853,1,0,0
17669,30,4,2,0,1009,1,0,0
17670,30,2,3,0,232,0,0,1
17671,33,2,3,0,334,0,0,0
17672,48,4,2,0,4099,0,0,1
17673,48,9,1,0,63,0,0,0
17674,58,8,2,0,-172,1,0,0
17675,46,1,3,0,406,1,0,0
17676,51,9,2,0,107,0,0,0
17677,38,5,3,0,-49,1,0,0
17678,36,3,3,0,183,1,0,0
17679,27,11,2,0,1566,0,0,0
17680,53,6,1,0,862,1,0,0
17681,43,2,1,0,1880,1,0,0
17682,38,2,3,0,11971,1,0,0
17683,36,7,2,0,7579,1,0,0
17684,35,3,3,0,3160,1,0,1
17685,29,1,2,0,404,0,0,0
17686,33,5,2,0,1194,1,0,0
17687,31,2,3,0,924,0,0,1
17688,32,3,3,0,13711,1,0,0
17689,26,2,3,0,498,1,0,0
17690,55,3,1,0,818,1,0,0
17691,28,11,3,0,5741,0,0,1
17692,42,6,3,0,1202,0,0,0
17693,56,7,2,0,339,0,0,0
17694,38,7,2,0,519,1,1,0
17695,36,2,3,0,203,0,0,1
17696,49,4,1,0,246,1,0,0
17697,32,3,2,0,-413,1,0,0
17698,37,7,2,0,723,1,0,0
17699,35,8,1,0,329,0,1,0
17700,32,3,3,0,388,1,0,0
17701,48,5,2,0,300,0,1,0
17702,25,3,2,0,139,0,1,1
17703,29,4,3,0,167,1,1,0
17704,53,7,1,0,1138,1,0,0
17705,57,2,2,0,396,0,0,0
17706,60,7,2,0,414,0,0,0
17707,29,7,2,0,322,0,0,1
17708,59,10,1,0,100,0,0,1
17709,44,4,1,0,248,1,0,0
17710,39,1,3,1,-251,0,0,0
17711,45,2,3,0,1411,0,0,1
17712,28,7,1,0,410,1,0,0
17713,27,7,1,0,52,0,1,0
17714,39,2,3,0,12,1,0,0
17715,44,9,1,0,4232,0,0,0
17716,37,7,2,0,9306,1,0,0
17717,30,4,2,0,648,0,0,0
17718,60,2,3,0,0,1,0,0
17719,45,7,4,0,248,1,0,0
17720,36,4,2,0,5871,0,0,0
17721,32,3,3,0,0,1,1,0
17722,38,7,1,0,-257,1,1,0
17723,43,3,2,0,5342,1,0,0
17724,34,7,1,0,336,1,0,0
17725,70,8,2,0,0,0,0,1
17726,31,2,3,0,1384,1,0,0
17727,44,5,2,0,483,1,0,0
17728,49,4,2,0,6512,0,0,0
17729,53,5,1,0,0,0,1,0
17730,59,2,3,0,315,0,0,0
17731,39,7,2,0,98,0,0,0
17732,39,2,3,0,1363,0,0,0
17733,57,2,3,0,1631,1,0,0
17734,49,3,2,0,1269,1,0,0
17735,48,6,1,0,3062,0,0,0
17736,49,3,1,0,1569,0,0,0
17737,44,7,1,0,2467,1,0,0
17738,84,8,1,0,1680,0,0,0
17739,44,1,1,0,276,1,1,0
17740,36,3,3,0,306,0,0,0
17741,33,3,2,0,575,0,1,0
17742,45,3,2,0,44,1,0,0
17743,36,7,2,0,655,0,0,0
17744,47,5,2,0,4063,1,1,0
17745,34,2,3,0,1336,0,0,0
17746,40,5,1,0,258,0,0,0
17747,22,7,2,0,391,1,1,0
17748,38,11,4,0,444,0,0,0
17749,28,3,2,0,113,0,0,1
17750,45,1,3,0,169,0,0,0
17751,43,2,3,0,1646,1,0,0
17752,32,2,3,0,6138,0,0,0
17753,36,1,1,0,3352,0,0,0
17754,47,4,2,0,3676,0,0,1
17755,45,2,3,0,80,0,1,0
17756,53,4,2,0,8892,1,0,0
17757,43,7,2,0,-509,1,0,0
17758,55,8,1,0,628,0,1,0
17759,46,4,2,0,711,0,1,0
17760,55,8,1,0,2325,1,1,0
17761,33,1,3,0,12,1,0,0
17762,25,4,3,0,760,1,0,1
17763,32,7,2,0,70,1,0,0
17764,25,4,3,0,906,0,0,1
17765,58,1,2,0,0,0,1,0
17766,35,3,3,0,992,1,0,0
17767,41,7,2,0,108,1,1,0
17768,44,7,1,0,362,1,0,0
17769,54,6,3,0,542,0,0,0
17770,39,7,1,0,476,1,0,0
17771,35,2,3,0,134,0,0,0
17772,47,5,4,0,1784,0,0,1
17773,58,2,3,0,37,0,0,0
17774,54,3,2,0,6,1,0,0
17775,43,3,2,1,-313,0,1,0
17776,50,3,2,0,3370,0,0,1
17777,44,2,3,0,792,0,0,1
17778,52,7,2,0,4269,1,1,0
17779,55,2,3,0,1267,1,0,0
17780,34,10,2,0,1408,1,0,0
17781,62,8,2,0,816,0,0,0
17782,75,8,1,0,46,0,0,0
17783,39,3,2,0,626,1,0,0
17784,51,10,2,0,1752,0,1,0
17785,39,5,2,0,702,1,0,0
17786,50,3,2,0,0,1,0,0
17787,38,2,3,0,93,1,0,0
17788,41,2,3,0,3353,0,0,0
17789,59,9,2,0,957,0,0,1
17790,39,2,2,0,215,0,0,1
17791,49,7,1,0,418,0,0,0
17792,48,4,2,0,6532,1,0,0
17793,33,9,2,0,0,1,1,0
17794,31,4,2,0,8626,0,0,0
17795,53,7,1,0,1311,0,0,0
17796,35,2,3,0,2161,0,0,1
17797,37,7,2,0,67,0,0,0
17798,46,7,1,0,580,1,0,0
17799,32,3,2,0,-410,1,1,0
17800,33,3,2,0,83,0,0,0
17801,50,4,2,0,2971,0,0,0
17802,51,3,2,0,8538,1,0,0
17803,51,7,1,0,440,0,0,0
17804,42,7,2,0,902,1,0,0
17805,31,7,2,0,492,1,0,0
17806,36,7,2,0,168,1,0,0
17807,38,2,3,0,89,1,0,0
17808,37,1,3,0,4798,1,0,0
17809,36,7,2,0,1550,0,0,0
17810,38,2,2,0,0,1,0,0
17811,37,2,3,0,254,0,0,0
17812,36,3,2,0,566,1,0,0
17813,43,6,2,0,5564,0,0,0
17814,36,5,2,0,1053,1,0,0
17815,53,1,1,0,-257,1,1,0
17816,27,2,2,0,178,1,0,1
17817,44,2,3,0,1036,0,0,0
17818,33,2,3,0,-53,0,0,0
17819,27,11,2,0,106,1,0,0
17820,74,8,2,0,921,0,0,1
17821,36,2,3,0,0,1,1,0
17822,38,4,2,0,859,1,1,0
17823,50,3,3,0,11804,1,0,0
17824,48,3,2,0,4265,1,0,0
17825,41,3,2,0,1270,1,0,1
17826,26,3,2,0,603,0,1,0
17827,37,3,2,0,-254,1,1,0
17828,25,3,2,0,325,0,0,1
17829,43,4,4,0,1998,1,0,0
17830,46,2,3,0,4917,1,1,0
17831,41,3,2,0,190,0,0,0
17832,45,4,2,0,476,0,0,1
17833,45,3,3,0,302,1,0,0
17834,55,7,4,0,23,0,0,0
17835,53,1,4,0,7,0,0,0
17836,56,8,3,0,352,0,0,0
17837,48,3,2,0,638,1,0,0
17838,50,2,3,0,6030,1,0,0
17839,52,1,3,0,3975,0,0,0
17840,41,5,2,0,241,1,1,0
17841,42,9,1,0,259,1,0,0
17842,38,2,3,0,546,0,0,0
17843,26,7,1,1,344,0,1,0
17844,49,1,3,0,384,0,0,0
17845,49,4,2,0,283,1,0,0
17846,37,3,2,0,410,1,1,0
17847,33,3,2,0,399,1,0,0
17848,45,2,3,0,753,1,0,0
17849,50,3,2,0,0,0,0,0
17850,57,8,2,0,81,0,0,0
17851,37,2,3,0,0,1,0,0
17852,56,3,3,0,73,0,0,1
17853,41,7,2,0,277,1,0,0
17854,40,1,3,0,224,0,0,0
17855,35,1,3,0,-49,0,0,0
17856,28,7,2,0,2700,0,0,0
17857,35,3,3,0,172,1,1,0
17858,25,3,2,0,218,0,1,0
17859,52,3,2,0,221,1,0,0
17860,26,7,2,0,49,0,0,0
17861,33,10,1,0,167,0,0,0
17862,29,4,2,0,708,1,0,0
17863,47,10,3,0,3232,0,0,0
17864,52,2,3,0,-1112,1,0,0
17865,29,6,3,0,476,0,1,0
17866,33,7,2,0,53,0,0,0
17867,29,4,2,0,2,1,0,0
17868,40,3,2,0,95,0,0,0
17869,34,7,2,0,128,1,0,0
17870,52,7,2,0,2231,1,1,0
17871,38,3,3,0,369,0,0,0
17872,34,3,2,0,-74,1,0,0
17873,54,2,2,0,1987,0,0,0
17874,46,2,3,0,502,0,0,0
17875,35,3,2,0,1501,1,0,0
17876,32,2,3,0,347,1,0,0
17877,37,1,2,0,1290,0,0,0
17878,59,7,2,0,16869,0,0,0
17879,44,3,2,0,196,1,0,0
17880,27,2,3,0,587,0,0,0
17881,54,7,2,0,898,0,0,0
17882,33,2,3,0,755,1,0,0
17883,50,4,2,0,-195,0,0,0
17884,51,2,3,0,119,0,0,0
17885,33,2,3,0,2885,0,0,1
17886,50,12,4,0,558,0,0,1
17887,27,11,3,0,66,1,0,0
17888,41,2,2,0,3018,1,0,0
17889,57,2,3,0,929,0,0,0
17890,70,8,2,0,2575,0,0,1
17891,45,7,2,0,196,1,0,0
17892,58,2,2,0,2155,0,1,1
17893,47,5,2,0,795,1,0,0
17894,40,7,2,0,6767,1,0,0
17895,32,4,2,0,35,0,0,1
17896,28,3,3,0,102,0,0,0
17897,41,2,3,0,326,1,0,1
17898,28,2,3,0,1335,0,1,0
17899,29,3,2,1,-368,1,0,0
17900,45,2,3,0,1540,1,0,0
17901,50,2,3,0,1612,0,0,0
17902,25,11,3,0,0,1,0,0
17903,31,2,3,0,4247,0,0,0
17904,55,8,2,0,185,0,0,0
17905,42,1,3,0,287,1,1,0
17906,58,10,1,0,2348,0,0,0
17907,32,11,2,0,1102,0,0,1
17908,37,2,2,0,793,0,0,0
17909,58,2,3,0,256,0,0,1
17910,48,2,3,0,86,0,0,1
17911,39,3,2,0,1963,1,0,0
17912,53,5,2,0,4994,0,0,0
17913,31,7,1,0,71,1,0,0
17914,56,8,1,0,1947,0,0,0
17915,27,7,2,0,245,1,0,0
17916,55,7,1,0,23,1,0,0
17917,33,3,3,0,8097,0,1,0
17918,41,5,2,0,1445,0,0,0
17919,63,8,2,0,1612,0,0,0
17920,23,11,3,0,1592,0,0,0
17921,60,3,2,0,2639,1,0,0
17922,32,7,2,0,889,1,0,1
17923,30,6,3,0,3343,0,0,1
17924,41,3,2,0,2242,1,0,0
17925,53,7,4,0,5624,0,0,0
17926,29,3,2,0,328,1,1,0
17927,48,4,2,0,395,0,0,0
17928,35,7,2,0,1290,1,0,0
17929,31,4,3,0,1144,1,1,0
17930,55,5,2,0,0,0,0,1
17931,41,2,3,0,902,1,0,0
17932,35,7,2,0,113,0,0,0
17933,20,11,3,0,79,1,0,0
17934,28,7,1,0,115,1,0,0
17935,35,5,2,0,-12,0,0,0
17936,73,8,2,0,1050,0,0,1
17937,34,5,2,0,1826,1,0,0
17938,39,7,1,0,643,0,1,0
17939,58,8,2,0,7560,0,0,0
17940,52,4,2,0,0,1,0,0
17941,60,3,3,0,1626,1,1,0
17942,31,3,2,0,345,1,0,0
17943,40,2,3,0,655,1,0,0
17944,52,1,3,0,1089,0,1,0
17945,32,7,2,0,2285,1,0,0
17946,57,2,3,0,256,0,0,1
17947,56,7,1,0,690,1,0,0
17948,57,3,3,0,1103,0,0,0
17949,40,2,3,0,1468,0,0,0
17950,32,2,3,0,3,1,0,0
17951,38,1,3,0,946,1,0,0
17952,35,7,1,0,46,0,0,0
17953,57,4,2,0,5768,1,0,1
17954,32,2,3,0,787,1,0,0
17955,75,8,1,0,852,0,0,0
17956,45,6,3,0,1265,1,0,0
17957,34,7,1,0,275,1,0,0
17958,53,9,2,0,1242,0,0,0
17959,42,2,4,0,6573,1,0,0
17960,56,3,3,0,-528,0,0,0
17961,37,3,2,0,466,1,0,0
17962,58,7,4,0,4871,1,0,0
17963,53,3,3,0,2557,0,0,0
17964,35,7,2,0,913,1,0,0
17965,43,6,1,0,0,1,0,0
17966,26,11,2,0,620,0,0,1
17967,52,4,2,0,1964,0,1,0
17968,33,3,2,0,2147,0,0,0
17969,24,7,2,0,204,1,1,0
17970,29,7,2,0,296,1,0,0
17971,39,7,2,0,0,1,0,0
17972,40,2,3,0,11,1,0,0
17973,28,4,2,0,503,0,1,0
17974,31,5,2,0,203,1,0,0
17975,50,7,1,0,2590,1,0,0
17976,62,2,3,0,557,0,0,1
17977,47,7,2,0,2775,0,0,0
17978,56,7,1,1,-160,0,0,0
17979,52,2,4,0,2240,1,0,1
17980,32,3,2,0,599,0,0,0
17981,45,3,2,0,809,1,0,0
17982,32,4,3,0,0,1,0,0
17983,57,5,2,0,5486,1,0,0
17984,38,7,2,0,757,1,0,0
17985,43,2,2,0,375,1,0,0
17986,54,6,1,0,4382,1,0,0
17987,37,6,3,0,2084,1,0,0
17988,50,4,2,0,175,0,0,0
17989,28,4,2,0,-181,1,1,0
17990,55,1,3,0,461,1,1,0
17991,34,7,1,0,139,1,0,0
17992,34,3,3,0,149,0,0,1
17993,32,7,1,0,391,1,0,0
17994,47,7,1,0,4040,0,0,0
17995,48,7,2,0,7408,0,1,0
17996,36,2,3,0,0,0,0,0
17997,28,2,3,0,318,1,0,0
17998,24,7,2,0,174,1,1,1
17999,37,2,3,0,1698,1,0,0
18000,38,5,3,0,1222,1,0,0
18001,32,7,1,0,2198,0,0,0
18002,29,3,3,0,1185,1,0,0
18003,31,7,2,0,530,0,1,0
18004,42,5,2,0,693,1,0,0
18005,42,3,3,0,171,0,0,0
18006,58,5,1,0,943,1,0,0
18007,45,5,2,0,-33,0,0,0
18008,50,7,2,0,464,0,1,0
18009,30,5,2,0,341,1,0,0
18010,30,7,2,0,171,1,0,0
18011,28,5,2,0,430,1,0,0
18012,62,2,3,0,1456,0,0,0
18013,34,3,2,0,-276,1,0,0
18014,47,7,2,0,581,1,0,0
18015,56,2,4,0,0,0,0,0
18016,51,2,3,1,-55,1,0,0
18017,41,7,1,0,3658,1,0,0
18018,41,2,3,0,30,1,0,0
18019,45,7,1,0,-60,0,0,0
18020,36,7,2,0,-318,1,0,0
18021,33,3,2,0,261,1,0,0
18022,28,4,2,0,775,0,0,0
18023,32,7,2,0,150,1,0,0
18024,32,2,3,0,0,1,1,0
18025,45,2,3,0,1847,0,0,0
18026,58,5,2,0,553,0,1,0
18027,49,3,3,0,1807,1,0,0
18028,32,5,2,0,414,1,0,0
18029,56,7,2,0,605,0,1,0
18030,53,2,3,0,-670,0,1,0
18031,37,9,2,0,490,1,1,0
18032,29,5,2,0,3748,0,0,0
18033,28,5,2,0,4,1,0,0
18034,45,9,2,0,736,0,0,0
18035,24,9,3,0,39,1,0,0
18036,32,6,3,0,444,0,0,0
18037,31,11,4,0,988,0,0,0
18038,34,2,3,0,201,0,0,0
18039,58,6,3,0,0,0,0,0
18040,35,10,2,0,1015,1,0,1
18041,33,3,2,0,-89,0,1,0
18042,35,7,2,0,262,0,0,1
18043,24,2,3,0,736,1,0,1
18044,35,7,2,0,25,1,0,0
18045,42,3,2,0,994,1,0,1
18046,52,3,2,0,-181,1,0,0
18047,49,7,1,0,912,0,0,0
18048,32,3,2,0,483,1,1,0
18049,46,2,3,0,9678,1,0,0
18050,45,6,3,0,0,1,0,0
18051,30,4,2,0,-635,0,0,0
18052,48,2,3,0,15,0,0,0
18053,46,3,2,0,363,1,0,0
18054,35,4,2,0,-101,1,0,0
18055,58,1,4,0,2445,0,0,0
18056,54,7,2,0,466,0,0,0
18057,24,5,3,0,1385,1,0,0
18058,40,2,3,0,69,1,0,0
18059,52,7,2,0,1500,0,1,0
18060,40,2,3,0,0,0,0,0
18061,30,4,2,0,818,1,1,0
18062,29,5,2,0,0,1,0,0
18063,52,7,1,0,382,0,1,0
18064,57,8,3,0,478,0,0,0
18065,47,4,2,0,0,0,1,0
18066,49,7,2,0,1350,0,0,0
18067,30,5,2,0,442,1,0,0
18068,29,4,2,0,171,1,0,0
18069,44,3,1,0,4389,0,0,0
18070,41,2,3,0,-4,1,0,0
18071,48,5,1,0,0,1,0,0
18072,52,1,2,0,0,0,1,0
18073,60,6,2,0,17339,0,0,0
18074,46,2,4,0,638,1,0,0
18075,33,2,3,0,6807,0,0,1
18076,31,6,3,0,14692,1,0,0
18077,45,2,3,0,4831,0,0,1
18078,43,2,3,0,47,1,0,0
18079,34,5,2,0,8132,1,0,0
18080,50,2,3,0,463,0,1,0
18081,70,8,1,0,2795,0,0,1
18082,52,7,1,0,2488,0,0,0
18083,44,7,1,0,75,1,0,0
18084,35,7,3,0,5271,1,0,0
18085,34,2,3,0,13204,1,1,0
18086,28,3,3,0,3623,0,0,1
18087,51,5,1,0,636,1,1,0
18088,53,4,2,0,1661,1,1,0
18089,26,3,3,0,468,1,0,0
18090,58,8,3,0,0,0,0,0
18091,49,7,1,0,1644,1,0,0
18092,52,2,3,0,499,0,0,0
18093,37,5,2,0,2132,0,0,0
18094,46,9,2,0,3354,1,0,1
18095,37,7,1,0,12130,1,0,0
18096,40,2,3,0,0,1,0,1
18097,59,8,4,0,0,0,0,0
18098,37,7,2,0,513,1,0,0
18099,33,3,2,0,1630,1,0,0
18100,32,9,3,0,394,1,0,0
18101,42,7,1,0,419,1,1,0
18102,59,9,2,0,0,0,0,0
18103,31,2,3,0,4148,1,0,1
18104,51,2,3,0,1565,1,0,0
18105,39,2,3,0,36,0,1,0
18106,59,6,1,0,745,0,0,0
18107,57,3,2,0,402,1,0,0
18108,39,2,3,0,81,1,1,0
18109,41,3,2,0,1819,0,0,1
18110,32,9,3,0,1611,1,0,0
18111,30,2,3,0,562,0,0,0
18112,36,2,3,0,62,1,0,1
18113,39,5,2,0,117,1,0,0
18114,29,5,2,0,-72,1,0,0
18115,59,10,1,0,3180,0,0,0
18116,33,4,2,0,1221,1,0,0
18117,54,7,1,0,-182,0,0,0
18118,48,7,2,0,525,1,0,0
18119,36,7,2,0,2962,1,1,0
18120,33,7,2,0,328,1,0,0
18121,34,7,2,0,8309,1,1,0
18122,39,3,2,0,2266,0,0,0
18123,32,1,3,0,0,1,1,0
18124,23,4,2,0,349,1,0,0
18125,32,7,2,0,99,1,0,0
18126,37,7,1,0,2120,1,0,1
18127,38,7,2,0,361,1,0,0
18128,44,2,4,0,282,0,0,1
18129,45,3,3,0,970,0,0,0
18130,38,7,1,0,1852,1,0,1
18131,52,8,2,0,5423,0,1,0
18132,37,6,2,0,119,0,0,0
18133,32,3,3,0,1246,1,0,1
18134,44,3,4,0,509,0,0,0
18135,49,1,2,0,2655,0,0,0
18136,27,4,3,0,662,0,0,0
18137,57,4,2,0,-461,1,1,0
18138,29,2,3,0,1366,1,0,0
18139,77,12,4,0,397,0,0,0
18140,40,7,1,0,397,0,0,0
18141,37,7,1,0,704,0,0,0
18142,43,3,3,0,0,0,0,0
18143,43,7,2,0,1376,1,0,0
18144,58,5,2,0,818,0,0,0
18145,27,5,2,0,15,1,0,0
18146,38,3,3,0,508,1,1,1
18147,32,4,2,0,116,0,1,0
18148,51,3,3,0,0,0,0,1
18149,40,2,3,0,8902,1,0,0
18150,46,3,2,0,79,0,0,0
18151,32,7,1,0,8291,0,0,0
18152,48,4,2,0,1234,1,0,0
18153,50,10,1,0,1098,0,0,0
18154,56,2,2,0,1928,0,0,0
18155,43,2,3,0,-496,1,1,0
18156,52,5,2,0,961,0,1,1
18157,34,1,1,0,7279,1,0,1
18158,25,7,2,0,720,1,0,0
18159,37,3,3,0,143,0,0,0
18160,51,7,1,0,1194,1,0,0
18161,37,7,2,0,647,1,0,0
18162,52,7,4,0,0,1,0,1
18163,33,7,1,0,134,1,0,0
18164,80,8,1,0,594,0,0,0
18165,30,5,2,0,1801,1,0,0
18166,54,4,2,0,189,0,0,0
18167,34,2,2,0,194,0,0,0
18168,29,4,3,0,2904,1,0,0
18169,36,7,2,0,0,1,0,0
18170,50,4,2,0,-130,1,0,0
18171,35,7,1,0,77,1,0,0
18172,30,5,2,0,80,1,0,0
18173,50,1,1,0,461,1,0,1
18174,32,7,2,1,-1,1,0,1
18175,57,8,2,0,-609,0,1,0
18176,26,3,2,0,639,1,0,1
18177,28,11,4,0,78,0,0,1
18178,34,3,2,0,85,1,0,1
18179,50,2,2,0,1457,0,1,0
18180,55,2,3,0,223,0,0,0
18181,30,5,2,0,334,0,0,0
18182,45,2,2,0,4425,0,0,0
18183,36,9,2,0,17458,0,0,0
18184,40,7,2,0,1012,1,0,0
18185,47,10,2,1,-1531,1,0,0
18186,51,5,2,0,2085,1,0,0
18187,47,7,1,0,0,0,0,0
18188,43,2,3,0,13851,1,0,0
18189,38,4,4,0,0,1,0,0
18190,43,4,2,0,352,0,1,0
18191,42,2,2,0,764,0,1,0
18192,37,7,2,0,-158,1,1,0
18193,42,2,3,0,328,1,1,0
18194,40,7,2,0,-365,1,0,0
18195,55,2,2,0,698,1,1,0
18196,72,8,2,0,6253,0,0,0
18197,46,7,1,0,916,1,0,0
18198,36,2,3,0,260,1,0,0
18199,47,7,2,0,480,1,0,0
18200,51,7,1,0,-413,1,0,0
18201,42,12,3,0,2918,0,0,0
18202,55,10,1,0,0,0,0,0
18203,45,4,2,0,335,0,0,0
18204,55,3,2,0,361,1,1,0
18205,40,7,2,0,498,1,0,0
18206,33,2,3,0,318,1,0,1
18207,33,5,2,0,2918,0,1,1
18208,45,7,2,0,756,1,0,0
18209,38,7,2,0,3598,0,0,0
18210,35,7,1,0,1284,1,0,0
18211,46,4,2,0,2533,0,0,0
18212,45,9,2,0,3354,1,0,1
18213,48,7,1,0,199,0,0,0
18214,32,4,3,0,227,0,0,0
18215,44,7,2,0,-73,1,0,0
18216,31,2,3,0,0,0,0,0
18217,56,7,1,0,862,1,1,0
18218,54,5,2,0,514,1,0,0
18219,52,10,2,0,234,0,0,0
18220,60,8,2,0,1923,0,0,0
18221,37,1,2,0,175,1,1,1
18222,56,4,2,0,292,1,0,0
18223,78,8,3,0,1016,0,0,0
18224,49,4,2,0,652,0,1,0
18225,45,5,2,0,-36,1,1,0
18226,32,10,1,0,344,1,0,0
18227,44,4,2,0,1497,0,0,0
18228,56,2,3,0,247,0,0,0
18229,33,7,2,0,7063,1,0,0
18230,40,4,2,0,1412,0,0,0
18231,77,8,3,0,7802,0,0,1
18232,52,2,3,0,4173,0,1,0
18233,33,4,2,0,289,0,0,0
18234,36,7,1,0,263,1,0,0
18235,42,7,2,0,380,1,0,0
18236,45,4,2,0,0,0,0,0
18237,31,11,3,0,117,1,0,0
18238,34,7,1,0,-204,1,0,0
18239,31,2,2,0,783,1,0,0
18240,56,8,1,0,556,1,0,0
18241,52,7,2,0,5275,0,1,0
18242,32,2,3,0,-360,1,0,0
18243,46,10,1,0,148,0,0,0
18244,30,2,3,0,596,0,0,0
18245,29,5,2,0,262,1,0,0
18246,47,5,2,0,28,1,0,0
18247,28,7,1,0,-511,1,0,0
18248,35,7,2,0,398,1,0,0
18249,29,4,2,0,356,1,0,0
18250,52,4,2,0,979,1,0,0
18251,51,8,1,0,34,1,0,0
18252,57,2,3,0,5431,1,0,0
18253,27,7,2,0,77,0,1,0
18254,54,8,2,0,-488,0,1,0
18255,45,7,2,0,42,1,0,0
18256,41,3,3,0,5389,0,0,0
18257,33,7,2,0,478,1,0,0
18258,55,5,1,0,2298,1,0,0
18259,41,7,2,0,-217,1,0,0
18260,51,7,1,0,0,0,0,0
18261,36,5,2,0,528,0,0,0
18262,33,2,3,0,0,1,0,0
18263,54,2,3,0,1353,1,0,0
18264,48,3,2,0,309,0,0,0
18265,39,2,1,0,197,1,0,0
18266,41,4,2,0,322,1,0,0
18267,43,4,2,0,2576,1,0,0
18268,45,3,2,0,-237,1,1,0
18269,50,7,1,0,162,1,0,0
18270,31,7,2,0,360,1,1,0
18271,45,2,3,0,0,0,0,0
18272,38,7,2,0,6994,1,0,0
18273,42,7,4,0,-406,1,0,0
18274,27,12,4,0,326,0,0,1
18275,49,5,2,0,933,0,1,0
18276,38,3,3,1,-530,1,0,0
18277,33,2,3,0,2374,1,1,0
18278,47,4,2,0,869,1,0,0
18279,59,2,3,0,1978,1,0,0
18280,34,2,3,0,-304,1,0,0
18281,36,2,3,0,242,1,0,0
18282,39,7,2,0,37,0,1,0
18283,59,7,2,0,57,1,0,0
18284,34,3,2,0,1137,0,0,0
18285,38,7,2,0,0,1,0,1
18286,45,4,2,0,524,1,0,1
18287,47,2,3,0,0,0,0,0
18288,33,7,2,0,5739,1,1,0
18289,33,7,1,0,2615,1,0,0
18290,33,7,1,0,-195,0,0,0
18291,29,2,3,0,21,1,0,0
18292,27,5,4,0,-209,1,1,0
18293,29,7,2,0,602,1,1,0
18294,48,1,4,0,2550,1,0,0
18295,40,7,1,0,-616,1,0,0
18296,46,7,1,0,333,1,0,0
18297,40,7,1,0,-616,1,0,0
18298,52,7,1,0,1364,1,0,0
18299,57,2,3,0,1410,1,0,0
18300,64,10,1,0,67,0,0,0
18301,36,5,2,0,208,1,0,0
18302,39,5,2,0,1142,1,0,0
18303,45,6,2,0,1113,1,0,0
18304,36,7,1,0,79,0,0,0
18305,49,6,3,0,7254,0,0,0
18306,50,4,2,0,769,0,0,0
18307,55,7,2,0,233,1,0,0
18308,31,3,3,0,1051,0,0,0
